Buyer ID,Source Buyer ID,Record Type,Phone Number,return_rate,refund_frequency,high_value_return_ratio,version_diversity,category_diversity,avg_transaction_value
3221451,3221451,primary,(557)443-7598x2481,0.0,0.0,0.0,1,1,71.25
3221868,3221868,primary,+1-618-601-2955,-1.0,50.0,1.04093567251462,2,1,-1.4600000000000009
32223200000000,32223200000000,primary,373-252-6407x14913,-1.3333333333333333,57.14285714285714,1.3636363636363635,4,2,-7.618571428571428
3222390,3222390,primary,665-527-4045x645,0.0,0.0,0.0,2,2,58.943333333333335
3222487,3222487,primary,329-403-8265,0.0,0.0,0.0,4,3,67.45599999999999
3222596,3222596,primary,001-794-372-9926x33700,-0.3333333333333333,25.0,0.2819203268641471,3,2,36.615
3222958,3222958,primary,339-712-2276,0.0,0.0,0.0,1,1,79.16499999999999
3224162,3224162,primary,+1-442-451-1874,-0.5,33.33333333333333,0.4152542372881356,1,1,19.166666666666668
3224382,3224382,primary,918.758.3132,0.0,0.0,0.0,3,3,63.857142857142854
3224511,3224511,primary,603.540.9718x1485,0.0,0.0,0.0,1,1,79.16666666666667
3224985,3224985,primary,(427)948-1873x1785,-0.5,33.33333333333333,0.5,2,1,19.776666666666667
3225006,3225006,primary,(742)884-6851x92617,0.0,0.0,0.0,1,1,78.33
3225688,3225688,primary,+1-327-242-9003x916,0.0,0.0,0.0,1,2,80.8325
3225907,3225907,primary,(281)611-1704,0.0,0.0,0.0,1,1,74.17
3225999,3225999,primary,001-978-273-7480x521,0.0,0.0,0.0,2,3,67.77666666666666
3226313,3226313,primary,(507)339-7016,0.0,0.0,0.0,1,1,66.75
3226405,3226405,primary,(929)658-1077x19676,-1.0,50.0,0.9719626168224299,2,2,1.25
3226859,3226859,primary,666-606-4858,0.0,0.0,0.0,1,1,74.17
3227392,3227392,primary,524-850-4988x645,0.0,0.0,0.0,5,4,63.5
3227736,3227736,primary,+1-845-812-6527,0.0,0.0,0.0,2,2,57.5
3227919,3227919,primary,431.355.2541x783,0.0,0.0,0.0,1,2,75.42
3228257,3228257,primary,226-881-8685,0.0,0.0,0.0,2,1,76.52666666666666
3228540,3228540,primary,345.285.6977,0.0,0.0,0.0,1,1,66.67
3228920,3228920,primary,756-488-2634x2423,0.0,0.0,0.0,3,3,65.8325
3229371,3229371,primary,787.800.5251x36272,0.0,0.0,0.0,1,1,71.25
3229594,3229594,primary,982-611-4084,0.0,0.0,0.0,3,4,57.65
3229654,3229654,primary,(861)454-7121,0.0,0.0,0.0,1,1,46.5
3229691,3229691,primary,857.733.2006x1193,0.0,0.0,0.0,1,1,36.67
3229915,3229915,primary,(797)448-0233,0.0,0.0,0.0,1,2,76.66499999999999
3230144,3230144,primary,558.645.9638,0.0,0.0,0.0,5,3,65.11857142857143
3230213,3230213,primary,(807)349-1698x1555,0.0,0.0,0.0,2,1,70.83500000000001
3231280,3231280,primary,696.404.7510,0.0,0.0,0.0,1,1,57.5
3231595,3231595,primary,525-784-6589x933,0.0,0.0,0.0,1,1,86.67
3231989,3231989,primary,617.968.5384x9940,0.0,0.0,0.0,2,4,62.082499999999996
3232277,3232277,primary,327.697.2809x277,0.0,0.0,0.0,1,1,66.75
3232719,3232719,primary,3049640879,-0.5,33.33333333333333,0.5129533678756477,4,3,23.5
3232852,3232852,primary,661.788.5752,0.0,0.0,0.0,3,2,76.38666666666667
3233546,3233546,primary,(216)442-0118,0.0,0.0,0.0,2,2,53.75
3233667,3233667,primary,001-895-548-5211x21594,-0.3333333333333333,25.0,0.13615023474178406,3,3,34.5
3234199,3234199,primary,938.817.9842,0.0,100.0,0.0,1,1,-53.33
3235676,3235676,primary,001-701-577-0690,0.0,0.0,0.0,1,2,66.25
3236136,3236136,primary,870.719.3639,-0.3333333333333333,25.0,0.3498233215547703,3,3,38.335
32363800000000,32363800000000,primary,243-764-6296,0.0,0.0,0.0,1,1,79.17
3236931,3236931,primary,652-219-0926x7125,0.0,0.0,0.0,1,1,55.62
3237229,3237229,primary,276-908-3073x5460,0.0,0.0,0.0,1,2,61.335
3237549,3237549,primary,001-674-607-6856,0.0,0.0,0.0,1,1,74.17
3237947,3237947,primary,001-692-855-9334x88695,-0.1111111111111111,10.0,0.1342180666566129,7,3,47.842
3238062,3238062,primary,+1-600-822-0976,0.0,0.0,0.0,2,2,74.33500000000001
3238228,3238228,primary,(431)575-9596x274,-1.0,50.0,0.9999999999999999,2,2,0.0
3238677,3238677,primary,241.528.3437,-0.5,33.33333333333333,0.5,1,1,21.25
3239098,3239098,primary,352.869.6857x539,-1.0,50.0,1.0,1,1,0.0
3239125,3239125,primary,+1-891-839-4689x3327,-0.7142857142857143,41.66666666666667,0.6989528795811518,5,3,12.778333333333334
3239336,3239336,primary,963-498-4811,0.0,0.0,0.0,2,1,70.83500000000001
3240196,3240196,primary,001-825-212-5748x15324,0.0,0.0,0.0,1,1,74.17
3240718,3240718,primary,+1-263-898-1808x5542,0.0,0.0,0.0,4,3,70.816
3241820,3241820,primary,6995396007,0.0,0.0,0.0,1,1,63.33
3242727,3242727,primary,306-517-7238x20751,-1.0,50.0,1.0,3,1,0.0
3242792,3242792,primary,486-457-9681x0320,0.0,0.0,0.0,2,4,68.992
3242969,3242969,primary,501-373-2815x954,-0.5,33.33333333333333,0.5163043478260869,1,2,24.723333333333333
3243282,3243282,primary,(246)674-0094,-0.4117647058823529,29.166666666666668,0.4483504219850737,11,10,27.462083333333336
3244601,3244601,primary,978.514.1195,-1.0,50.0,1.0,2,2,8.881784197001252e-16
3244804,3244804,primary,(506)734-0513x00572,0.0,0.0,0.0,1,1,63.33
3245131,3245131,primary,327.891.8233,-1.0,50.0,0.8793820558526441,1,2,4.225000000000001
3245199,3245199,primary,316.629.9681x7548,-1.0,50.0,1.0,1,1,0.0
3245830,3245830,primary,623-935-2156x0232,0.0,0.0,0.0,1,1,82.5
3245912,3245912,primary,968-279-2718x5513,-1.0,50.0,1.0,1,1,0.0
3246105,3246105,primary,959.679.7808,-0.5,33.33333333333333,0.46060606060606063,1,2,24.723333333333333
3246392,3246392,primary,878-567-9393,0.0,0.0,0.0,1,3,67.24000000000001
3247438,3247438,primary,001-249-595-7202,0.0,0.0,0.0,1,1,71.25
3247668,3247668,primary,521-504-8114x68138,0.0,0.0,0.0,3,4,58.866
3247827,3247827,primary,738-463-4923,0.0,0.0,0.0,1,1,74.17
3247854,3247854,primary,001-749-337-1041x7628,-0.3333333333333333,33.33333333333333,0.3638297872340426,2,2,41.526666666666664
3248344,3248344,primary,5309164040,0.0,0.0,0.0,2,1,82.5
3249098,3249098,primary,001-362-311-8806x90438,0.0,0.0,0.0,2,2,76.67
3249360,3249360,primary,382-719-9120x6244,-0.5,33.33333333333333,0.28225806451612906,2,2,24.72
3249435,3249435,primary,001-801-366-4150x99575,0.0,0.0,0.0,1,1,69.22333333333334
3249802,3249802,primary,534-331-5329,0.0,0.0,0.0,1,2,74.16666666666667
3250506,3250506,primary,593-692-8223x596,0.0,0.0,0.0,2,2,60.895
3250521,3250521,primary,001-872-762-4719x391,-0.2,16.666666666666664,0.19872476089266738,3,2,31.416666666666668
3250906,3250906,primary,(277)530-8724,-1.0,50.0,1.0,1,1,0.0
3251613,3251613,primary,(848)700-2540x6467,0.0,0.0,0.0,1,1,58.33
3251680,3251680,primary,372-477-5329,0.0,0.0,0.0,1,1,89.0
3252086,3252086,primary,565.256.4414,-1.0,50.0,1.0,2,1,0.0
3252729,3252729,primary,2155903824,0.0,0.0,0.0,1,1,66.75
3252772,3252772,primary,6926283436,-0.125,11.11111111111111,0.10599721059972106,3,5,59.35222222222222
3252957,3252957,primary,(266)630-9066x958,0.0,0.0,0.0,1,1,55.0
3253645,3253645,primary,001-994-406-6446x51571,0.0,0.0,0.0,2,3,64.72333333333334
3253801,3253801,primary,001-630-602-8834x928,0.0,0.0,0.0,1,1,86.67
3254109,3254109,primary,650-674-2982x80379,0.0,0.0,0.0,2,4,66.04249999999999
3254319,3254319,primary,9009105689,0.0,0.0,0.0,1,1,74.17
3254469,3254469,primary,+1-803-864-9644x221,0.0,0.0,0.0,2,1,58.33
3254528,3254528,primary,+1-789-828-6979x79348,0.0,0.0,0.0,2,3,44.167500000000004
3254783,3254783,primary,857.222.3152,0.0,0.0,0.0,1,1,29.17
3255428,3255428,primary,(279)348-1575x810,-0.6,37.5,0.621579981936992,5,4,18.549375
3255781,3255781,primary,001-654-247-5124x5737,0.0,0.0,0.0,1,1,55.0
3255906,3255906,primary,001-802-303-2870x789,0.0,0.0,0.0,1,1,63.75
3256219,3256219,primary,483.422.5091x5573,0.0,0.0,0.0,2,2,42.292500000000004
3256573,3256573,primary,(623)426-0175,0.0,0.0,0.0,4,2,74.05875
3256624,3256624,primary,(598)683-2099x1242,0.0,0.0,0.0,1,1,58.33
3256881,3256881,primary,+1-839-906-1845,0.0,0.0,0.0,2,2,86.67
3257542,3257542,primary,(678)657-3023,-0.5,33.33333333333333,0.43670886075949367,1,2,24.723333333333333
3257800,3257800,primary,571.946.7339x0921,0.0,0.0,0.0,2,2,75.415
3258193,3258193,primary,3188327403,-1.0,50.0,0.9368421052631579,2,1,2.5
3258395,3258395,primary,001-347-743-4188,0.0,100.0,0.0,1,1,-53.33
3258472,3258472,primary,+1-476-351-5021x8645,0.0,0.0,0.0,2,1,68.75
3258506,3258506,primary,001-841-351-7638,0.0,0.0,0.0,4,4,57.915
3259033,3259033,primary,+1-590-485-4030,0.0,0.0,0.0,1,1,79.17
3259166,3259166,primary,(235)755-9953x972,0.0,0.0,0.0,2,2,58.185
3259186,3259186,primary,(800)964-2092x25973,-0.4,28.57142857142857,0.38842753817305115,5,4,27.178571428571427
3259207,3259207,primary,2715060113,-1.0,50.0,0.711340206185567,3,3,11.6675
3259634,3259634,primary,(923)623-5433,0.0,0.0,0.0,2,2,69.0
3259719,3259719,primary,536-456-0267x41216,-0.75,42.857142857142854,0.7676846776298617,2,3,10.594285714285714
3260154,3260154,primary,659-562-2397x248,-0.75,42.857142857142854,0.71875,3,3,11.785714285714286
3261778,3261778,primary,001-560-399-6079,0.0,0.0,0.0,1,1,57.5
3261872,3261872,primary,3518507108,-1.0,50.0,1.0,1,1,0.0
3262066,3262066,primary,001-553-759-8515x32092,0.0,0.0,0.0,1,1,67.29
3262090,3262090,primary,442.249.5015,0.0,0.0,0.0,1,1,29.17
3262646,3262646,primary,5644861577,0.0,0.0,0.0,1,3,77.5
3262705,3262705,primary,869-264-9289x638,-0.5,33.33333333333333,0.5,2,2,17.776666666666667
3263131,3263131,primary,726-669-9300,-1.0,50.0,0.898989898989899,2,1,4.170000000000002
3263478,3263478,primary,364.524.9442x828,0.0,0.0,0.0,1,1,74.17
3263878,3263878,primary,(955)412-6691,0.0,0.0,0.0,1,1,74.17
3264065,3264065,primary,829.272.1369x086,-1.0,50.0,1.0,1,1,0.0
3264255,3264255,primary,(329)463-1650,0.0,0.0,0.0,3,3,69.834
3264925,3264925,primary,304-503-4176x097,0.0,0.0,0.0,1,1,57.5
3264963,3264963,primary,477.293.8640x4704,0.0,0.0,0.0,1,1,79.17
3265288,3265288,primary,+1-386-464-7863x59430,0.0,0.0,0.0,1,2,68.33500000000001
3265367,3265367,primary,(569)341-5354,0.0,0.0,0.0,3,3,39.446666666666665
3265503,3265503,primary,570.450.9822x16259,0.0,0.0,0.0,2,2,95.0
3266141,3266141,primary,(540)584-0749,0.0,100.0,0.0,1,1,-66.75
3266206,3266206,primary,216-423-2528x744,0.0,0.0,0.0,1,1,40.83
3266508,3266508,primary,001-513-432-2760,0.0,0.0,0.0,1,1,55.0
3266828,3266828,primary,591-765-8064,0.0,0.0,0.0,1,1,55.0
3267353,3267353,primary,512-299-8663x18058,0.0,0.0,0.0,2,3,66.834
3267599,3267599,primary,+1-576-390-4635x077,0.0,0.0,0.0,2,2,66.25
3268062,3268062,primary,+1-585-793-7753,0.0,0.0,0.0,2,2,76.25
3268695,3268695,primary,+1-240-895-3324x335,0.0,0.0,0.0,2,2,65.44333333333333
3269464,3269464,primary,001-484-743-3890,0.0,0.0,0.0,3,2,49.9975
3269477,3269477,primary,771-827-8066x448,0.0,0.0,0.0,2,2,75.83333333333333
3269688,3269688,primary,286.389.2685x5127,0.0,0.0,0.0,2,2,66.4575
3269859,3269859,primary,783-760-6370,0.0,0.0,0.0,2,2,75.03999999999999
3269871,3269871,primary,356-651-5414x2386,0.0,0.0,0.0,2,2,66.6675
3270568,3270568,primary,309-241-3822x58140,-1.0,50.0,1.0,1,1,0.0
3271008,3271008,primary,319-805-0442,0.0,100.0,0.0,1,1,-59.33
3272014,3272014,primary,958-408-1063x5519,0.0,0.0,0.0,1,1,40.83
3272043,3272043,primary,(434)745-5658x2476,-0.25,20.0,0.26225563909774435,7,5,40.882999999999996
3272417,3272417,primary,+1-245-397-2205,0.0,0.0,0.0,2,2,72.12666666666667
3272437,3272437,primary,+1-816-300-2684x96777,0.0,0.0,0.0,4,3,86.66499999999999
3272750,3272750,primary,001-920-729-7637,0.0,0.0,0.0,1,1,89.25
3273165,3273165,primary,(357)394-3193x667,0.0,0.0,0.0,1,1,59.33
3273796,3273796,primary,(325)935-2293x8629,0.0,0.0,0.0,1,1,74.16499999999999
3274043,3274043,primary,+1-393-775-9372x7513,-1.0,50.0,1.0,1,2,0.0
3274991,3274991,primary,662.207.1389x47785,0.0,0.0,0.0,1,1,57.5
3275957,3275957,primary,894.653.9341x123,0.0,0.0,0.0,1,2,33.056666666666665
3276037,3276037,primary,(628)250-6967x20647,-0.6666666666666666,40.0,0.7272727272727273,4,4,12.75
3276495,3276495,primary,001-755-903-7501x605,0.0,0.0,0.0,1,1,59.33
3276647,3276647,primary,001-504-778-7123x7287,-1.0,50.0,0.9375,3,2,1.8550000000000004
3276805,3276805,primary,268.756.4296x5399,0.0,0.0,0.0,1,1,59.33
3276877,3276877,primary,871-377-4168x6744,0.0,0.0,0.0,1,1,55.0
3277030,3277030,primary,001-551-760-0804x435,0.0,0.0,0.0,3,3,62.25
3277068,3277068,primary,001-510-206-7076x0345,0.0,0.0,0.0,2,3,64.72333333333334
3277306,3277306,primary,4733415274,-1.0,50.0,1.303030303030303,1,2,-12.5
3277771,3277771,primary,(281)333-0943,0.0,0.0,0.0,1,1,74.17
3278020,3278020,primary,001-480-887-5374x12600,-0.1,9.090909090909092,0.11539806504254575,6,4,57.49272727272727
3278064,3278064,primary,+1-474-658-6189x4206,0.0,0.0,0.0,1,1,99.17
3278134,3278134,primary,+1-787-582-0282,0.0,0.0,0.0,1,1,74.17
3278460,3278460,primary,001-265-452-2053x84803,0.0,0.0,0.0,2,3,71.3325
3278629,3278629,primary,(415)571-6195x467,0.0,0.0,0.0,1,1,74.17
3279116,3279116,primary,+1-504-741-8507x113,0.0,0.0,0.0,3,2,67.02
3279224,3279224,primary,646-735-4765,0.0,0.0,0.0,1,1,82.5
3279236,3279236,primary,976-220-6934x8673,0.0,0.0,0.0,1,1,66.75
3279976,3279976,primary,+1-921-497-6174x32641,0.0,0.0,0.0,3,1,65.27666666666666
3280252,3280252,primary,+1-225-351-4588x50182,0.0,0.0,0.0,1,2,54.585
3280394,3280394,primary,3102263900,0.0,0.0,0.0,3,2,41.8725
3280623,3280623,primary,839.248.8340x390,-0.25,20.0,0.25102319236016374,3,4,45.748000000000005
3281051,3281051,primary,271.787.2970x345,0.0,0.0,0.0,1,1,79.17
3281962,3281962,primary,+1-682-502-4469,0.0,0.0,0.0,1,1,57.5
3283082,3283082,primary,+1-674-422-5779x830,-0.4,28.57142857142857,0.38,2,2,33.214285714285715
3283304,3283304,primary,345-538-2332,0.0,0.0,0.0,1,1,79.17
3283535,3283535,primary,001-401-593-8682x267,0.0,0.0,0.0,1,1,74.17
3283767,3283767,primary,961-419-4361x47562,0.0,0.0,0.0,1,2,71.25
3283916,3283916,primary,855.231.8444,-1.0,50.0,1.0,1,1,0.0
3283980,3283980,primary,288-335-6347x1688,0.0,0.0,0.0,1,1,74.17
3284832,3284832,primary,271.208.6965x4065,-0.5,33.33333333333333,0.5,1,2,22.25
3285506,3285506,primary,(935)364-1407,0.0,0.0,0.0,1,1,72.22
3285559,3285559,primary,521-605-4351x371,0.0,0.0,0.0,2,2,44.166666666666664
3285726,3285726,primary,001-279-992-2910,0.0,0.0,0.0,3,2,61.166
3285850,3285850,primary,485.385.9919x289,0.0,0.0,0.0,1,2,76.66499999999999
3286047,3286047,primary,001-876-696-0383x47862,0.0,0.0,0.0,1,1,71.25
32860500000000,32860500000000,primary,(216)215-0186x05035,0.0,0.0,0.0,1,1,74.17
3286296,3286296,primary,+1-678-961-1407x6703,0.0,0.0,0.0,1,1,71.25
3286435,3286435,primary,6088263746,0.0,0.0,0.0,1,1,74.17
3286475,3286475,primary,(325)507-4762,-0.5,33.33333333333333,0.5721153846153846,2,2,24.723333333333333
3286993,3286993,primary,001-283-959-3016x8497,-0.5,33.33333333333333,0.5560747663551402,2,2,26.39
3287742,3287742,primary,999-325-7511,0.0,0.0,0.0,1,2,78.33500000000001
3288194,3288194,primary,340-334-2875x673,0.0,0.0,0.0,2,2,64.16666666666667
3288210,3288210,primary,001-701-676-6027x91261,0.0,0.0,0.0,1,1,46.5
3288269,3288269,primary,5986569103,0.0,0.0,0.0,2,1,63.333333333333336
3288309,3288309,primary,+1-510-303-3453,0.0,0.0,0.0,2,3,70.33333333333333
3288824,3288824,primary,+1-974-322-1659x8115,0.0,0.0,0.0,2,3,58.166666666666664
3288850,3288850,primary,467.289.5379,0.0,0.0,0.0,1,1,74.17
3288945,3288945,primary,(339)568-2481x7297,-0.5,33.33333333333333,0.4892915980230642,2,2,17.223333333333333
3289378,3289378,primary,515-682-5084,0.0,0.0,0.0,1,1,59.33
3289657,3289657,primary,+1-721-612-1828x82914,-0.5,50.0,0.5,1,1,51.665
3290131,3290131,primary,605.543.3212x595,0.0,0.0,0.0,1,1,79.17
3290203,3290203,primary,(344)239-2207,0.0,0.0,0.0,2,2,78.33500000000001
3290490,3290490,primary,508-898-9408x16723,0.0,0.0,0.0,1,1,61.87
3290553,3290553,primary,001-335-710-7385,0.0,0.0,0.0,1,1,79.17
3290891,3290891,primary,743.656.7941,-0.5,33.33333333333333,0.463768115942029,2,2,20.55666666666667
3291348,3291348,primary,+1-209-346-1745x56378,0.0,0.0,0.0,1,1,99.17
3291621,3291621,primary,371.451.3006x34096,0.0,0.0,0.0,1,1,63.335
3291711,3291711,primary,+1-999-926-2361x8157,-1.0,50.0,1.0,1,1,0.0
3291787,3291787,primary,(742)737-8850x79047,0.0,0.0,0.0,1,1,63.33
3292273,3292273,primary,(530)433-5012,0.0,0.0,0.0,1,1,63.75
3292301,3292301,primary,001-600-311-2493,0.0,0.0,0.0,1,1,29.166666666666668
3293181,3293181,primary,+1-258-722-1215x1108,-0.5,33.33333333333333,0.6050955414012739,2,2,17.223333333333333
3293499,3293499,primary,6662593561,0.0,0.0,0.0,2,2,62.665
3293503,3293503,primary,8814452860,0.0,0.0,0.0,2,3,76.94666666666667
3293614,3293614,primary,774-447-0749,0.0,0.0,0.0,1,1,74.17
3293905,3293905,primary,(849)594-9897,0.0,0.0,0.0,1,1,79.1675
3294171,3294171,primary,001-316-800-7694,0.0,0.0,0.0,1,1,40.83
3294285,3294285,primary,387-801-5295x06354,0.0,0.0,0.0,1,2,76.94666666666667
3294636,3294636,primary,385.830.4456x759,0.0,0.0,0.0,1,3,71.39999999999999
3294884,3294884,primary,324.333.5085,0.0,0.0,0.0,1,1,57.5
3294934,3294934,primary,(774)481-6269,0.0,0.0,0.0,2,2,55.83
3295069,3295069,primary,5564605999,-0.3333333333333333,25.0,0.3222302679217958,2,2,39.0
3295365,3295365,primary,+1-219-474-6563x8256,0.0,0.0,0.0,2,2,84.0
3295805,3295805,primary,001-287-461-9768x13891,0.0,0.0,0.0,2,2,52.776666666666664
3296277,3296277,primary,+1-208-274-0289x9365,0.0,0.0,0.0,1,1,40.83
3296423,3296423,primary,001-631-490-8578x8258,0.0,0.0,0.0,1,1,74.17
3298108,3298108,primary,(608)865-2077,-1.0,50.0,1.0,2,2,0.0
3298599,3298599,primary,8252637811,-0.25,20.0,0.22654867256637168,3,2,36.416
3298664,3298664,primary,+1-697-627-3285x57797,0.0,0.0,0.0,2,2,45.085
3299400,3299400,primary,001-408-852-2861x9827,-0.16666666666666666,14.285714285714285,0.10744264129826525,3,3,47.471428571428575
3299451,3299451,primary,8659768299,0.0,0.0,0.0,1,1,79.17
3299938,3299938,primary,(282)641-9786,-0.5,33.33333333333333,0.5,2,1,26.39
3300520,3300520,primary,(888)978-9259,0.0,0.0,0.0,2,2,37.22333333333333
3300717,3300717,primary,001-824-419-5415x717,0.0,0.0,0.0,3,2,74.11333333333333
3300888,3300888,primary,(796)372-8925x7655,0.0,0.0,0.0,2,2,65.0
3301861,3301861,primary,765-599-8314x309,0.0,0.0,0.0,2,4,73.536
3302246,3302246,primary,(718)893-1530,0.0,0.0,0.0,3,2,66.79714285714286
3302639,3302639,primary,001-954-683-3880x67191,-0.2777777777777778,23.809523809523807,0.2222222222222222,4,5,48.05571428571429
3303436,3303436,primary,(851)986-9756,0.0,0.0,0.0,3,3,73.05666666666667
3303578,3303578,primary,875-324-0975,0.0,0.0,0.0,1,1,23.33
3303772,3303772,primary,293.647.4950,0.0,0.0,0.0,1,1,57.5
3304810,3304810,primary,618-550-0603x0798,-0.3333333333333333,25.0,0.36103542234332425,3,3,29.3125
3304930,3304930,primary,001-563-648-6156x58879,0.0,0.0,0.0,1,1,63.33
3305050,3305050,primary,5489693841,0.0,0.0,0.0,3,5,72.85
3305066,3305066,primary,6783703301,0.0,0.0,0.0,2,1,79.16499999999999
3305213,3305213,primary,482-360-6068,-0.3333333333333333,25.0,0.326007326007326,2,3,38.332499999999996
3305736,3305736,primary,797.264.6705x7420,0.0,0.0,0.0,1,2,55.0
3305970,3305970,primary,+1-208-300-0182x6062,0.0,0.0,0.0,2,4,63.805
3306007,3306007,primary,299-206-8870,-1.0,50.0,1.0,2,2,0.0
3306370,3306370,primary,623-226-6345x6450,0.0,0.0,0.0,5,3,73.3425
3306475,3306475,primary,001-579-742-5922x021,0.0,0.0,0.0,1,1,79.16499999999999
3306677,3306677,primary,(407)764-3593,0.0,0.0,0.0,2,2,46.5
3307244,3307244,primary,(818)437-0157x74416,0.0,0.0,0.0,1,1,29.17
3307336,3307336,primary,345-898-4847,0.0,100.0,0.0,1,1,-53.33
3307570,3307570,primary,+1-693-361-7568x2681,0.0,0.0,0.0,3,4,75.6675
3307807,3307807,primary,(950)514-5700x401,0.0,0.0,0.0,1,1,74.17
3307909,3307909,primary,+1-537-759-1128x6131,0.0,0.0,0.0,2,2,78.75
3308676,3308676,primary,470-716-0161x99594,0.0,0.0,0.0,1,1,55.62
3309367,3309367,primary,001-835-725-3709x420,0.0,0.0,0.0,1,1,74.16499999999999
3310181,3310181,primary,+1-499-454-4080x995,-0.6666666666666666,40.0,0.6666666666666666,3,1,12.666
3311377,3311377,primary,954-996-3083,0.0,0.0,0.0,2,1,55.5
3312354,3312354,primary,(751)588-3389,-0.3333333333333333,25.0,0.32142857142857145,3,1,37.605000000000004
3313120,3313120,primary,791-602-6398x6493,-0.6666666666666666,40.0,0.5319148936170213,1,3,13.2
3313145,3313145,primary,499-470-7554x538,0.0,0.0,0.0,1,1,53.33
3313414,3313414,primary,740.991.7089,-0.125,11.11111111111111,0.14298615291992772,6,4,52.72222222222222
3313433,3313433,primary,938-826-7828x2759,-0.6,37.5,0.5806053119209389,5,2,17.6825
3313609,3313609,primary,407.598.1051x31469,0.0,100.0,0.0,1,1,-53.33
3313771,3313771,primary,586.834.5872,0.0,0.0,0.0,3,4,91.0825
3314729,3314729,primary,362.385.8498,0.0,0.0,0.0,1,2,61.335
3315586,3315586,primary,+1-745-275-8738x6880,0.0,0.0,0.0,1,1,79.17
3315637,3315637,primary,001-974-351-1524x718,0.0,0.0,0.0,1,1,62.5
3316236,3316236,primary,9007300352,0.0,0.0,0.0,1,1,53.33
3317692,3317692,primary,672-986-3249,0.0,0.0,0.0,2,2,55.83
3318907,3318907,primary,001-383-660-0298x45582,0.0,0.0,0.0,1,1,66.0
3319115,3319115,primary,001-961-472-7018x91388,0.0,0.0,0.0,1,1,79.17
3319296,3319296,primary,872-883-6069,0.0,0.0,0.0,2,2,65.42
3319778,3319778,primary,+1-584-348-7949,-1.0,50.0,1.0,1,1,0.0
3319854,3319854,primary,433.922.0624x807,0.0,0.0,0.0,1,1,71.25
3319875,3319875,primary,635-485-6932x8743,0.0,0.0,0.0,1,1,99.17
3319886,3319886,primary,2505240905,0.0,0.0,0.0,1,1,53.33
3319950,3319950,primary,001-445-703-7350x926,0.0,0.0,0.0,1,1,89.0
3320315,3320315,primary,001-426-417-5154x188,0.0,0.0,0.0,2,1,40.835
3321290,3321290,primary,+1-487-500-2136x13999,0.0,0.0,0.0,1,1,74.17
3321497,3321497,primary,(439)487-4451,0.0,0.0,0.0,1,1,79.17
3321523,3321523,primary,460.278.6607x644,0.0,0.0,0.0,5,3,68.502
3321705,3321705,primary,307.471.3599x233,0.0,0.0,0.0,1,1,74.17
3321721,3321721,primary,+1-299-785-1186,0.0,0.0,0.0,2,2,89.17
3322111,3322111,primary,623-811-2625x748,-0.875,46.666666666666664,0.9151459854014597,4,2,3.1
3322148,3322148,primary,(574)665-5057x5194,0.0,0.0,0.0,1,1,74.16
3322168,3322168,primary,(354)382-5085,0.0,0.0,0.0,2,2,64.375
3322390,3322390,primary,(449)747-5046x534,0.0,0.0,0.0,2,2,77.08500000000001
3322441,3322441,primary,622-288-0326x0297,-0.25,20.0,0.2643132601601898,2,3,41.332
3322459,3322459,primary,979-868-7335x20188,0.0,0.0,0.0,2,2,73.33500000000001
3322782,3322782,primary,810-897-6302,0.0,0.0,0.0,1,2,113.75
3322938,3322938,primary,001-953-458-1898x5791,0.0,0.0,0.0,1,1,53.33
3323126,3323126,primary,748-768-8238,0.0,0.0,0.0,1,1,79.16499999999999
3323487,3323487,primary,951-509-3466,-1.0,50.0,0.7115384615384616,3,3,12.502500000000001
3323794,3323794,primary,4889048081,0.0,0.0,0.0,1,1,74.17
3323900,3323900,primary,001-327-346-0011x15663,0.0,0.0,0.0,1,1,79.17
3324182,3324182,primary,5843855793,-1.0,50.0,1.0,2,3,0.0
3324399,3324399,primary,(840)614-7669,0.0,0.0,0.0,1,2,75.55666666666667
3325453,3325453,primary,+1-646-715-9101,0.0,0.0,0.0,1,1,82.5
33254900000000,33254900000000,primary,(397)317-3043,0.0,0.0,0.0,2,2,64.02666666666666
