Buyer ID,Source Buyer ID,Record Type,Phone Number,isolation_forest_risk,autoencoder_risk,combined_risk
1568376,1568376,primary,909-719-6939x578,46.22033489940971,54.207324418744726,50.21382965907722
1569340,1569340,primary,(407)202-0426,48.664317552102155,49.02421395012649,48.84426575111432
1569676,1569676,primary,597-512-1241,32.29580773400795,37.981869654258524,35.13883869413324
1570050,1570050,primary,001-369-467-8976x09873,5.2990603541741965,24.378086977472595,14.838573665823397
1570067,1570067,primary,(977)831-9227x60759,92.81110709553066,85.79689194073003,89.30399951813035
1570196,1570196,primary,(533)294-3191x654,72.68702565955908,52.52379231417902,62.60540898686905
1570452,1570452,primary,795.923.1202x19150,72.68702565955908,52.52379231417902,62.60540898686905
1570487,1570487,primary,(944)897-4700x0268,16.567281050475845,12.745452355137935,14.65636670280689
1570936,1570936,primary,848-567-6497x9741,37.597879773521264,59.342247921937116,48.47006384772919
1571024,1571024,primary,(956)504-5006x3553,22.178050837248524,33.66913624864474,27.923593542946634
1571145,1571145,primary,9963496927,14.407902662329839,22.480725213829658,18.44431393807975
1571251,1571251,primary,295-729-6353,8.773039392844236,11.454945187326828,10.113992290085532
1571898,1571898,primary,001-470-925-5128,49.56932899650644,64.5630044572943,57.06616672690037
1572155,1572155,primary,(836)743-1594x89895,86.39320563787496,83.53812793639321,84.96566678713408
1572192,1572192,primary,366-834-5443x4414,5.2990603541741965,26.40946873870618,15.854264546440188
1572348,1572348,primary,001-999-639-3449,57.8017708709794,28.9438019515721,43.37278641127575
1572668,1572668,primary,494.564.0882,2.8761594988555594,28.627574990964945,15.751867244910253
1572721,1572721,primary,6953862973,91.34441633538128,84.66148656788339,88.00295145163233
1572766,1572766,primary,321.909.7202,51.56155884833152,45.048789302493674,48.305174075412594
1572817,1572817,primary,001-407-454-8534x65579,70.38308637513553,74.2561137212384,72.31960004818697
1573509,1573509,primary,8303044964,42.70870979400072,48.744127213588726,45.72641850379472
1574288,1574288,primary,(493)390-0251,7.624081435971569,12.510540898686905,10.067311167329237
1574430,1574430,primary,775.765.8963,5.2990603541741965,24.110046982291287,14.704553668232741
1574706,1574706,primary,+1-670-586-1993x1458,10.849596434164559,19.871099867485846,15.360348150825203
1574930,1574930,primary,556-663-1138x850,57.70991446813637,36.083002047946025,46.89645825804119
1575250,1575250,primary,(936)622-0334,8.773039392844236,11.454945187326828,10.113992290085532
1575710,1575710,primary,(846)831-0437,91.1938320684255,91.70581857607517,91.44982532225033
1575955,1575955,primary,+1-200-485-2946,48.39627755692085,48.57999036260692,48.488133959763886
1575964,1575964,primary,+1-217-474-1743x0435,44.679857848451995,44.592518973617636,44.636188411034816
1576254,1576254,primary,885.802.2894,8.773039392844236,11.454945187326828,10.113992290085532
1576879,1576879,primary,227-452-3328x29302,68.5820985423443,69.28080954101915,68.93145404168172
1577755,1577755,primary,969-313-3030x33467,59.90995060836044,70.29875918564028,65.10435489700036
1578037,1578037,primary,001-716-575-0762x7995,48.39627755692085,48.599566317311165,48.497921937116004
1578439,1578439,primary,001-902-445-3012x3984,67.5521021563667,62.89603662209372,65.22406938923021
1579213,1579213,primary,903.342.0284,22.178050837248524,33.66913624864474,27.923593542946634
1579250,1579250,primary,001-701-272-2240,8.773039392844236,11.454945187326828,10.113992290085532
1579346,1579346,primary,464.687.1775x461,93.42247921937116,79.4512709312131,86.43687507529214
1579568,1579568,primary,4657838727,60.02439465124684,62.46235393326105,61.24337429225395
1580272,1580272,primary,412.525.9095x66844,59.33321286591977,68.13185158414649,63.732532225033125
1580362,1580362,primary,933.279.1212x1101,29.372967112396097,5.699614504276593,17.536290808336346
1580981,1580981,primary,958.669.0170,92.3232140705939,91.16973858571257,91.74647632815324
1581020,1581020,primary,001-403-792-5199x945,29.372967112396097,5.699614504276593,17.536290808336346
1581241,1581241,primary,001-917-412-2276x4338,41.28418262859896,55.92549090471027,48.604836766654614
1582793,1582793,primary,(805)742-2162,93.45560775810144,91.2540657752078,92.35483676665461
1583099,1583099,primary,+1-249-663-3083x34447,89.32508131550415,69.52325021081798,79.42416576316106
1583186,1583186,primary,887.789.9504x70205,22.178050837248524,33.66913624864474,27.923593542946634
1583773,1583773,primary,895-837-7492,11.948861582941813,15.737561739549452,13.843211661245633
1583782,1583782,primary,+1-432-495-6342x7775,69.57896638959161,75.96675099385615,72.77285869172388
1583967,1583967,primary,(492)206-1658x129,39.781351644380194,57.36808818214673,48.574719913263465
1584700,1584700,primary,+1-459-722-9411x5630,5.2990603541741965,26.40946873870618,15.854264546440188
1585226,1585226,primary,896-836-3726x29420,35.13733285146368,2.4063365859534995,18.77183471870859
1585611,1585611,primary,554-598-0851,5.2990603541741965,26.40946873870618,15.854264546440188
1586210,1586210,primary,001-413-480-0498x3211,72.68702565955908,52.52379231417902,62.60540898686905
1586258,1586258,primary,421-854-8158,32.29580773400795,37.981869654258524,35.13883869413324
1586393,1586393,primary,+1-368-776-4019,94.10010842067221,94.13323695940248,94.11667269003735
1587031,1587031,primary,988-906-4420x062,33.79412119021804,3.5432478014697026,18.668684495843873
1587230,1587230,primary,+1-887-435-8566x4641,29.372967112396097,5.699614504276593,17.536290808336346
1588787,1588787,primary,342.519.2622,87.54969280809541,78.0930008432719,82.82134682568366
1588813,1588813,primary,(504)310-4294,54.50096373930852,38.819118178532705,46.66004095892061
1590419,1590419,primary,678-391-1797x2699,24.989459101313095,30.869774725936633,27.929616913624862
1590742,1590742,primary,+1-428-231-8003x6660,66.30677026864234,67.25243946512468,66.77960486688352
1590885,1590885,primary,8055328538,57.33947717142514,66.51909408504999,61.929285628237565
1591037,1591037,primary,505-205-2438,86.68232743043008,99.42476810022889,93.05354776532948
1591979,1591979,primary,(882)469-2990x076,72.68702565955908,52.52379231417902,62.60540898686905
1593269,1593269,primary,963.832.8389x633,82.59848211058909,89.60366220937237,86.10107215998073
1593367,1593367,primary,001-618-351-8626x7136,55.03553788700156,43.17702686423323,49.1062823756174
1594350,1594350,primary,4133282339,51.94705457173835,40.46801590169859,46.20753523671847
1594645,1594645,primary,+1-988-935-2791x87506,94.28231538368871,96.89946994338031,95.5908926635345
1595300,1595300,primary,(310)465-9208x8143,39.42296108902542,57.68582098542344,48.554391037224434
1595431,1595431,primary,597.661.7815x969,19.21906999156728,9.65245151186604,14.43576075171666
1596080,1596080,primary,(772)302-6656x862,50.286110107216,44.39826526924467,47.34218768823033
1596630,1596630,primary,(457)734-9899,82.66775087338874,93.82303336947355,88.24539212143114
1597509,1597509,primary,939-446-0742x99074,66.72388868810987,70.03674256113722,68.38031562462353
1598240,1598240,primary,001-296-969-4179x96708,41.40013251415492,62.272617756896764,51.83637513552584
1598706,1598706,primary,674-385-9946x4183,53.543247801469704,39.87320804722322,46.70822792434646
1598821,1598821,primary,(673)247-8536x98816,61.41729912058788,66.38808577279846,63.902692446693166
1599184,1599184,primary,245-409-2860x521,84.18262859896399,76.9696422117817,80.57613540537284
1599703,1599703,primary,(627)606-6489x0082,32.29580773400795,37.981869654258524,35.13883869413324
1599734,1599734,primary,(981)630-8898x305,65.11113118901338,65.94687387061799,65.52900252981568
1600412,1600412,primary,+1-488-939-9741x85630,36.0483676665462,40.70443320081918,38.37640043368269
1600768,1600768,primary,(700)503-0566x199,5.2990603541741965,24.378086977472595,14.838573665823397
1601202,1601202,primary,9566418493,19.21906999156728,9.65245151186604,14.43576075171666
1601510,1601510,primary,(379)508-7018x72600,32.29580773400795,37.981869654258524,35.13883869413324
1601577,1601577,primary,(951)603-4444x29906,64.92290085531863,72.11781713046621,68.52035899289243
1602118,1602118,primary,+1-756-886-5240x62215,81.31249247078665,91.58233947717143,86.44741597397905
1602185,1602185,primary,625.962.2219x0533,88.62486447415974,90.99506083604385,89.8099626551018
1602298,1602298,primary,7477476484,60.33459824117576,67.36387182267197,63.84923503192387
1602435,1602435,primary,+1-939-365-2138x350,83.05324659679557,85.90230092759909,84.47777376219733
1602489,1602489,primary,(245)553-1290,68.7643055053608,68.7176243826045,68.74096494398265
1602754,1602754,primary,(522)711-7327x7264,29.372967112396097,5.699614504276593,17.536290808336346
1602977,1602977,primary,+1-455-785-2294,45.52312974340441,1.4290446934104326,23.47608721840742
1604142,1604142,primary,(351)961-8575,95.12106975063246,86.12516564269364,90.62311769666306
1604343,1604343,primary,305-608-0549,51.24382604505481,41.388085772798455,46.31595590892663
1604387,1604387,primary,674.347.3535x247,69.62414166967835,75.87338874834357,72.74876520901097
1604575,1604575,primary,215.794.9734x493,5.2990603541741965,26.40946873870618,15.854264546440188
1604869,1604869,primary,578.880.3318,1.6278159257920735,17.78249608480906,9.705156005300568
1604916,1604916,primary,913-438-9260,41.40013251415492,62.29219371160101,51.84616311287796
1605031,1605031,primary,+1-615-827-8730,43.7643055053608,54.398566437778584,49.08143597156969
1605088,1605088,primary,(751)552-1746,22.178050837248524,33.66913624864474,27.923593542946634
1605149,1605149,primary,637-880-1891x56734,14.407902662329839,22.480725213829658,18.44431393807975
1605452,1605452,primary,817.476.2969x1433,74.81929887965305,82.28225514998194,78.5507770148175
1605509,1605509,primary,001-299-246-6450,77.4274183833273,76.61125165642694,77.01933501987713
1606220,1606220,primary,208-598-5739,72.68702565955908,52.52379231417902,62.60540898686905
1607699,1607699,primary,+1-652-611-8968x44246,22.178050837248524,33.66913624864474,27.923593542946634
1607706,1607706,primary,+1-797-495-7285x759,43.68750752921335,55.532465967955666,49.609986748584504
1608746,1608746,primary,619.502.2179x78912,80.74780146970244,76.794964462113,78.77138296590772
1609146,1609146,primary,+1-697-517-0598x4451,45.52312974340441,1.6654619925310203,23.594295867967716
1609183,1609183,primary,(772)886-8112x30388,32.29580773400795,37.981869654258524,35.13883869413324
1609973,1609973,primary,+1-611-793-9781,62.810203589928925,56.69798819419347,59.7540958920612
1611028,1611028,primary,001-200-799-2177,89.32508131550415,69.52325021081798,79.42416576316106
1611073,1611073,primary,928-266-9335x15880,72.68702565955908,52.52379231417902,62.60540898686905
1611816,1611816,primary,001-453-926-0119x39103,5.2990603541741965,26.40946873870618,15.854264546440188
1611934,1611934,primary,325-351-3609x0858,62.810203589928925,56.69798819419347,59.7540958920612
1612196,1612196,primary,8453024373,69.87862908083363,74.12359956631731,72.00111432357548
1612372,1612372,primary,587-536-6271x35896,46.04113962173232,63.86278761594989,54.951963618841106
1612557,1612557,primary,(939)500-5856x154,67.54005541501023,59.71268521864835,63.626370316829295
1613061,1613061,primary,756-763-9792,1.6278159257920735,17.78249608480906,9.705156005300568
1613269,1613269,primary,516-943-6902,33.79412119021804,3.5432478014697026,18.668684495843873
1613806,1613806,primary,627.402.8966x6053,34.92049150704734,2.653294783760993,18.786893145404164
1613861,1613861,primary,716.644.1610x19753,42.83971810625226,45.474942777978555,44.15733044211541
1613990,1613990,primary,(640)451-0388x02730,44.044392241898564,55.50536079990363,49.774876520901095
16150600000000,16150600000000,primary,563.762.8144x4718,74.73497169015782,74.71690157812311,74.72593663414047
1615216,1615216,primary,609.269.0676,78.53873027346103,89.2844235634261,83.91157691844356
1616417,1616417,primary,001-622-788-4987,47.00638477291893,57.12564751234791,52.066016142633416
1616438,1616438,primary,001-851-335-8727x17430,47.144922298518246,50.349355499337435,48.747138898927844
1616496,1616496,primary,364-903-4398,68.36224551258884,59.77593061076979,64.06908806167931
1616646,1616646,primary,887.675.8333,47.724671726298034,42.77195518612215,45.24831345621009
1616721,1616721,primary,001-877-204-1309x09153,63.514937959282015,64.18353210456571,63.84923503192387
1616763,1616763,primary,(682)362-5420,97.69606071557644,87.32381640766172,92.50993856161908
1616801,1616801,primary,+1-323-219-0577x2044,37.981869654258524,59.63136971449223,48.80661968437538
1616968,1616968,primary,7795419324,10.849596434164559,19.871099867485846,15.360348150825203
1617656,1617656,primary,+1-410-697-9412,51.36429345861945,45.346946151066135,48.35561980484279
1617870,1617870,primary,+1-870-598-7264,36.0483676665462,40.70443320081918,38.37640043368269
1617981,1617981,primary,(225)617-4224,32.29580773400795,37.981869654258524,35.13883869413324
1618192,1618192,primary,001-832-861-1890x034,22.178050837248524,33.66913624864474,27.923593542946634
1618237,1618237,primary,963-407-0286,89.32508131550415,69.52325021081798,79.42416576316106
1618519,1618519,primary,4203095366,85.08011083002049,92.0371039633779,88.55860739669919
1618597,1618597,primary,001-953-968-9005,24.989459101313095,31.024876520901095,28.007167811107095
1618772,1618772,primary,+1-950-501-7325x900,72.68702565955908,52.52379231417902,62.60540898686905
1619675,1619675,primary,+1-871-230-7221x138,36.96392000963739,59.914468136369116,48.43919407300325
1619912,1619912,primary,001-887-316-7221x0454,64.05252379231418,72.8617034092278,68.45711360077098
1620343,1620343,primary,219.428.1707x4436,56.327550897482226,35.98662811709433,46.157089507288276
1621076,1621076,primary,244.422.5216,40.1352246717263,56.315504156125776,48.22536441392604
1621090,1621090,primary,823-294-1209x44772,8.773039392844236,11.454945187326828,10.113992290085532
1621301,1621301,primary,826.355.1327,77.50873388748344,85.24274183833273,81.3757378629081
1622129,1622129,primary,+1-379-848-0245x5985,10.849596434164559,19.871099867485846,15.360348150825203
1622342,1622342,primary,3214191589,95.46891940730032,95.03222503312854,95.25057222021442
1622813,1622813,primary,(586)949-8647x86862,79.6771473316468,71.31520298759185,75.49617515961933
1622996,1622996,primary,(300)388-4474x0837,88.96518491747982,85.47765329478376,87.22141910613179
1623145,1623145,primary,001-607-249-9216,29.372967112396097,5.699614504276593,17.536290808336346
1623580,1623580,primary,7695836923,55.363811588965184,43.45259607276232,49.408203830863755
1624275,1624275,primary,884-786-4708x213,89.32508131550415,69.52325021081798,79.42416576316106
1624441,1624441,primary,762-720-2123x720,29.372967112396097,5.699614504276593,17.536290808336346
1624852,1624852,primary,8335000088,55.47825563185158,65.76165522226238,60.61995542705698
1625124,1625124,primary,367-339-1900x8899,93.02493675460788,88.21226358270088,90.61860016865438
1625756,1625756,primary,916-500-9169x232,43.7643055053608,54.3910372244308,49.0776713648958
1626106,1626106,primary,398.897.9060x854,22.178050837248524,33.66913624864474,27.923593542946634
1626607,1626607,primary,846.330.0099x8433,46.04113962173232,63.86278761594989,54.951963618841106
